cre_key,cre_status,cre_sha256,kill_xp,ea,name_strref,current_hp,max_hp,state_hex,state_dead,deathvar,dialogue,cre_override,cre_class,cre_race,cre_general,cre_default
BDWTR95,ok,477ce640920b45a1cd3ef45a592f9541130c3b77e511d11dfe68e7dd298f1415,650,128,238686,70,70,0x00000000,0,BDWTR95,BDWTR,,BDASC2,BDSHOUT,BDFIGH01,BDWTR90
BDDAGF71,ok,c5f338eb002c5585b57143e8b05349043b9b19e4568c6f2cf3a411fc1b26a75d,650,128,238690,70,70,0x00000000,0,BDDAGF71,BDDAGF,,BDASC2,BDSHOUT,BDFIGH01,BDDAGF70
BDCATAPU,ok,a2968153375c74e616e76bb2153f9bd9b8dd0b463bdccc45b94c77137c896d76,0,128,4294967295,8,8,0x00000000,0,BDCATAPU,NONE,NONE,NONE,NONE,NONE,NONE
BDDSSEN7,ok,69e5b94631a4361b2d95a327010037f63cc33289d99b4d855c938411e8e71ec5,650,128,237099,70,70,0x00000000,0,BDDSSEN7,BDDSSEN7,,BDDSC2,BDSHOUT,BDFIGH01,
BDFIST42,ok,866ca6b54623dfaf7f7804b18d439960a34305f9a02b9b5c8bba9b42836fab69,650,128,267503,70,70,0x00000000,0,BDFIST42,BDCOAL,BDADS3,BDASC,BDSHOUT,BDFIGH10,
BDFIST40,ok,82546e6dc7bc395877c0cdeb2522a789eeec4d12dcedeb46d16a3bd530f38d7f,2000,128,268950,84,84,0x00000000,0,BDFIST40,BDCOAL,BDADS3,BDASC,BDSHOUT,BDCLER25,
BDFIST41,ok,8d401c2460b19e89e357587b8e027bd72fe38a3ec59eaf781b336691cf5e8eae,2000,128,246365,40,40,0x00000000,0,BDFIST41,BDCOAL,BDADS3,BDASC,BDSHOUT,BDMAGE24,
BDFISX35,ok,3d6bb9c4afd81b1cca40ddd3768d2ff1caa5ee4682641c003ddee21ebed3d425,975,128,238688,80,80,0x00000000,0,BDFISX35,BDCOAL,BDADS1,BDASC,BDSHOUT,BDFIGH10,
BDCRZAKE,ok,0826f85b2eb4225967f73bd17c32842ab487c36df208b8d0438ee692067cddc6,975,128,240885,108,108,0x00000000,0,BDCRZAKE,BDCRUS,,,BDSHOUT,BDFIGH01,
BDDAGF35,ok,f52d1cf0bc144eb3f7fda0f0eaa0354c88591d59fb5412c088ffd8266ed72c70,420,128,238690,70,70,0x00000000,0,BDDAGF35,BDCOAL,BDADS1,BDASC,BDSHOUT,BDFIGH10,
BDDAGF36,ok,522cb13b15d8557696ff770a49e64b1966a253794a169621a0c1f735f17258d4,420,128,238690,70,70,0x00000000,0,BDDAGF36,BDCOAL,BDADS1,BDASC,BDSHOUT,BDFIGH10,
BDDAGF37,ok,4aded005ed27471e28d389fa608fb44a1a1ada43aeaf54f937b9a1306db80f4e,420,128,238690,70,70,0x00000000,0,BDDAGF37,BDCOAL,BDADS1,BDASC,BDSHOUT,BDFIGH10,
BDDAGF38,ok,2d1a77b4aa847e46890047153f46c3959a5096359cfccc6b26f97aa2a7dc5cb4,420,128,238690,70,70,0x00000000,0,BDDAGF38,BDCOAL,BDADS1,BDASC,BDSHOUT,BDFIGH10,
BDFIST35,ok,789f1e61a4dfc1e04f5afecb8cfe77c5d59915635387173097781de28c4da0c9,420,128,209443,70,70,0x00000000,0,BDFIST35,BDCOAL,BDADS1,BDASC,BDSHOUT,BDFIGH10,
BDFIST37,ok,ae3ddaa98a85715eb8154697b207610d49b8a0d331a010feee62fcb01d25bc66,420,128,209443,70,70,0x00000000,0,BDFIST37,BDCOAL,BDADS1,BDASC,BDSHOUT,BDFIGH10,
BDWTRX35,ok,97629809b49f99cc1f21db235ed3a2fef134ce6aa5c7b64b58e20554803547c9,975,128,240865,80,80,0x00000000,0,BDWTRX35,BDCOAL,BDADS1,BDASC,BDSHOUT,BDFIGH10,
BDWTRX36,ok,1ee6e19fb47addbb7b9076c6487b2dbb64a3bb8380eb1bb0b8d8ca4422ee4653,975,128,240865,80,80,0x00000000,0,BDWTRX36,BDCOAL,BDADS1,BDASC,BDSHOUT,BDFIGH10,
BDWTRX37,ok,01ad6f1fd14600d0e9635e7054e471ae80f573f47bc892f8a2f455a2064cd44b,975,128,240865,80,80,0x00000000,0,BDWTRX37,BDCOAL,BDADS1,BDASC,BDSHOUT,BDFIGH10,
BDWTR36,ok,78b6150b72be3a76ae01bbd1ad074c84a831ab26f381902d85e490a9bf62a574,420,128,238686,70,70,0x00000000,0,BDWTR36,BDCOAL,BDADS1,BDASC,BDSHOUT,BDFIGH10,
BDWTR35,ok,d64a6cc47770278bd557702247b34b11a43d05130faaf14add95326a99c08625,420,128,238686,70,70,0x00000000,0,BDWTR35,BDCOAL,BDADS1,BDASC,BDSHOUT,BDFIGH10,
BDWTR37,ok,5b464e73876bb3d2d2f607856d16173c7d47a82e7a7a3fa9df0863e922e54a74,420,128,238686,70,70,0x00000000,0,BDWTR37,BDCOAL,BDADS1,BDASC,BDSHOUT,BDFIGH10,
BDWTR38,ok,e1651bcfd07668e50e6e6959731b67679cd79e0cf6793275bec4f776bf2e6cb9,420,128,238686,70,70,0x00000000,0,BDWTR38,BDCOAL,BDADS1,BDASC,BDSHOUT,BDFIGH10,
BDWTR39,ok,5e094358582a8e1f8d7c8489a5637504a30a9ed2f9547861371c84f1e636d971,420,128,238686,70,70,0x00000000,0,BDWTR39,BDCOAL,BDADS1,BDASC,BDSHOUT,BDFIGH10,
BDCRU48,ok,99f4d9c3e8abf9a64b6a776257d523199c427810e2e1f61324632fe6a84c2507,650,128,238687,80,80,0x00000000,0,BDCRU48,BDCRUS,BDDSC,BDCRUSDS,BDSHOUT,BDFIGH10,
BDCRU49,ok,95d919665e1d1c8a8bcbb687c7dc9dfaca8efe7dd04a82f13b04605b383cf61d,650,128,238687,80,80,0x00000000,0,BDCRU49,BDCRUS,BDDSC,BDCRUSDS,BDSHOUT,BDFIGH10,
BDCRU50,ok,8766443bdfe51ad4308ce7f4a750f6d541c390a2055fc1adbbdf4b4b2fcfed61,1400,128,262255,90,90,0x00000000,0,BDCRU50,BDCRUS29,BDDSC,BDCRUSDS,BDSHOUT,BDFIGH31,
BDCRU51,ok,4b66b215054e72a2b84764b28fabf7532d70ea92fa86e10ff9ac945d9a346a11,1400,128,240884,72,72,0x00000000,0,BDCRU51,BDCRUS,BDDSC,BDCRUSDS,BDSHOUT,BDCLER26,
BDCRU52,ok,c7a90a49181e41b82a024ed11ad7f812490841f2815177a750127191a9558910,1400,128,240884,72,72,0x00000000,0,BDCRU52,BDCRUS,BDDSC,BDCRUSDS,BDSHOUT,BDCLER27,
BDCRU53,ok,eebeb0b196971088495d2dac3ac77f317762758a34ab067cbcb59107a5bed006,1400,128,240884,72,72,0x00000000,0,BDCRU53,BDCRUS,BDDSC,BDCRUSDS,BDSHOUT,BDCLER28,
BDCRU54,ok,c4ffb410d59116b371115c04d856cd49e46d2b0194a29bb97c55508a0285ec8f,1400,128,240884,72,72,0x00000000,0,BDCRU54,BDCRUS,BDDSC,BDCRUSDS,BDSHOUT,BDCLER29,
BDCRU55,ok,bb17dc98f3407d698a85eb86e8363dc85b50211029c83dc671ce7a72a68f0aa8,1400,128,238237,36,36,0x00000000,0,BDCRU55,BDCRUS,BDDSC,BDCRUSDS,BDSHOUT,BDMAGE26,
BDCRU56,ok,b7cac5708088906143ecc7b9fdbb9d8aaedd851c14013323217c54381dd601a3,1400,128,238237,36,36,0x00000000,0,BDCRU56,BDCRUS,BDDSC,BDCRUSDS,BDSHOUT,BDMAGE27,
BDCRU57,ok,2011e8d30ae4154e7cfb041d08a99353d7390d8f991097f5ff541916c3e62c9c,1400,128,238237,36,36,0x00000000,0,BDCRU57,BDCRUS,BDDSC,BDCRUSDS,BDSHOUT,BDMAGE28,
BDCRU58,ok,80637adcded4a84dfa40eb33a2fd9ba5d8141b657c25a6dd5d0fe1e72831e2c8,1400,128,238237,36,36,0x00000000,0,BDCRU58,BDCRUS,BDDSC,BDCRUSDS,BDSHOUT,BDMAGE29,
BDCRU40,ok,9edc6ec61a24a425867da8b91131649d48e645f646a48f1b336086369ad5255b,420,128,236698,70,70,0x00000000,0,BDCRU40,BDCRUS,BDDSC,BDCRUSDS,BDSHOUT,BDFIGH11,
BDCRU44,ok,6623ea737c2399d23d86ee80fba1b8506940551d661e9f26f064da5580236787,420,128,245494,42,42,0x00000000,0,BDCRU44,BDCRUS,BDDSC,BDCRUSDS,BDSHOUT,BDTHIE10,
BDCRU41,ok,457aa666b68896a20c75fe20bb91f40ca4bdab0f64a82f2a260dc91b477d7b80,420,128,236699,70,70,0x00000000,0,BDCRU41,BDCRUS,BDDSC,BDCRUSDS,BDSHOUT,BDFIGH10,
BDCRU46,ok,7b32877fb876dee59c8323f1ebb0b5dee471873c374b6d298ef1ae4d249efc24,420,128,258654,70,70,0x00000000,0,BDCRU46,BDCRUS,BDDSC,BDCRUSDS,BDSHOUT,BDFIGH10,
BDCRU45,ok,8a2133902dcdc59974fbf838ccd16edfd1db6b2a5d9f71afb67dd969f94c7151,420,128,258654,70,70,0x00000000,0,BDCRU45,BDCRUS,BDDSC,BDCRUSDS,BDSHOUT,BDFIGH11,
BDCRU42,ok,e8bb2744b6a5ba0323aa2baee649fc9600af3c919c1454fe7aa3abc602c184c3,420,128,236699,70,70,0x00000000,0,BDCRU42,BDCRUS,BDDSC,BDCRUSDS,BDSHOUT,BDFIGH10,
BDCRU47,ok,93fcfa035fc54151be5b0a41c34b418f937dfee1167aa551599a69d23fa84f51,420,128,258654,70,70,0x00000000,0,BDCRU47,BDCRUS,BDDSC,BDCRUSDS,BDSHOUT,BDFIGH10,
BDCRU43,ok,df5e5e34f0c526dc9b3598e695d2b44d0f71aec950926a2b7304e7df687fce60,275,128,245494,60,60,0x00000000,0,BDCRU43,BDCRUS,BDDSC,BDCRUSDS,BDSHOUT,BDFIGH10,
BDALMUR,ok,d624ee3194310a321d13f61c8b5b2da8b95039d429d51eda004492d9e175c7f2,420,128,240880,70,70,0x00000000,0,BDALMUR,BDALMUR,BDLUGG,BDASC,BDSHOUT,BDFIGH10,
BDLUGG,ok,56bcf1d0c575ae06bd20f5a3c24f1d258a38a435148279749783bb061f72158b,420,128,240879,70,70,0x00000000,0,BDLUGG,BDLUGG,BDLUGG,BDASC,BDSHOUT,BDFIGH10,
BDWTR30,ok,038a0e788a47eb8f781d2391316b74b077c37db5e4fb56ce7c0863380cba8d64,420,128,238686,70,70,0x00000000,0,BDWTR30,BDCOAL,BDADS4,BDASC,BDSHOUT,BDFIGH10,
BDCRUML1,ok,06a7c5db7bc76b6ee4d127886251a49e34334da4071368edb7c22339267495d7,420,128,236699,70,70,0x00000000,0,BDCRUML1,BDCRUS,,BDDSC2,BDSHOUT,BDFIGH01,BDCRUML
BDCRUML2,ok,733fc72ca72be5b087f96b2c110d45412923296f80dd4ca75922911bbc6f843d,420,128,236699,70,70,0x00000000,0,BDCRUML2,BDCRUS,,BDDSC2,BDSHOUT,BDFIGH01,BDCRUML
BDCRUML3,ok,18644ccc15d37cc42445fefac5aeb06d3be90b936dc2f39a4ee24ff97e7bbeff,420,128,236698,70,70,0x00000000,0,BDCRUML3,BDCRUS,,BDDSC2,BDSHOUT,BDFIGH01,BDCRUML
BDCRUML4,ok,37c17674863c7464853487bc3acc5943f4be6413203a1517980efef12fc0aa76,420,128,236698,70,70,0x00000000,0,BDCRUML4,BDCRUS,,,BDSHOUT,BDFIGH01,BDCRUML
BDCRUMLA,ok,93f87346b573bc2c1967c5e1058b6a6dda466bcf5ac588c94b46cc762f4eb75a,420,128,236699,70,70,0x00000000,0,BDCRUMLA,BDCRUS,,BDDSC2,BDSHOUT,BDFIGH01,BDCRUML
BDCRUML6,ok,9425795e01e012e89263ccce47c36908f7e9e5fe23b8d47d2887223119c757d3,650,128,240884,56,56,0x00000000,0,BDCRUML6,BDCRUS,,BDDSC2,BDSHOUT,BDCLER01,BDCRUML
BDCRUML7,ok,db8340a3cf2ec0f0105835aa28e7039b84d17791902ed04ee9f3f81f1e11def2,420,128,258654,70,70,0x00000000,0,BDCRUML7,BDCRUS29,,BDDSC2,BDSHOUT,BDFIGH01,BDCRUML
BDCRUML8,ok,8515959cdd68dc5a777442aac74405493ef3262579c9979864e2db33fdbbb0a5,420,128,236699,70,70,0x00000000,0,BDCRUML8,BDCRUS,,BDDSC2,BDSHOUT,BDFIGH01,BDCRUML
BDCRUML9,ok,dc96d49f40218f8f4d4e4d38a7e395957b9c2678c3fbcde0342a6c773181e603,420,128,236698,70,70,0x00000000,0,BDCRUML9,BDCRUS,,BDDSC2,BDSHOUT,BDFIGH01,BDCRUML
BDCRUML5,ok,4a35bf2f65128bc5dddffaa8fc33dc45a8fa846a016be5ef666b392f9c06f6c7,275,128,245494,60,60,0x00000000,0,BDCRUML5,BDCRUS,,BDDSC2,BDSHOUT,BDFIGH01,BDCRUML
BDCRUMLB,ok,d64ad2e279fff1acb1236011ac4bae2410ee783c94f498b437fce7f3098fef87,420,128,245494,42,42,0x00000000,0,BDCRUMLB,BDCRUS,,BDDSC2,BDSHOUT,BDTHIE01,BDCRUML
BDVOICE1,ok,e494f81695807766e669e74531e421f0f7551686aa363757a558d39fb402414d,0,128,256406,8,8,0x00000000,0,BDVOICE1,BDVOICE1,,,,,
BDUROLD,ok,ebdcc089f78b574f7d9ebcfc1cd5faed9d7ffc2a5f30b164e4d6ba3d8be3c163,420,128,271337,70,70,0x00000000,0,BDUROLD,BDUROLD,BDUROLD,,,BDFIGH01,
BDPRIS01,ok,f634040a77a7c4757dad3056225fe5ae0cda374e2cfd2ab4bf7c900a0433caaf,420,128,210710,70,70,0x00000000,0,BDPRIS01,BDPRISON,BDPRISON,,,BDFIGH01,
BDPRIS02,ok,42a26c9c56e2980a13bab253d0bb1f29006a42bd828905102ae2a6900c3a8c0a,1400,128,210710,64,64,0x00000000,0,BDPRIS02,BDPRISON,BDPRISON,,,BDCLER01,
BDPRIS03,ok,dc70e35e2338f88a9e37565367dc16a272818dd2c62acc2769db7786d100515b,650,128,210710,70,70,0x00000000,0,BDPRIS03,BDPRISON,BDPRISON,,,BDFIGH01,
BDPRISD1,ok,f4f5d417dedaee818ade13347ea95e9d7a1a65252e701bcafc61dff23cd7f224,0,128,255008,8,8,0x00000000,0,BDPRISD1,,BDPRISD1,NONE,BDSHOUT,BDFIGH01,
BDPRISD2,ok,57b6fe1cde91c9e1870f4157b33ebd3beba7a20db2163ba1f3e1bb6f1ba3d209,0,128,255008,8,8,0x00000000,0,BDPRISD2,,BDPRISD1,NONE,BDSHOUT,BDFIGH01,
BDPRISGU,ok,6fed0cdd02cff10386bf576aa16fdc8f06e4ef662ec3dfb6cd19c2919b260228,420,255,258654,70,70,0x00000000,0,BDPRISGU,BDCRUS,BDTHERLI,,BDSHOUT,BDFIGH01,
BDTHERL2,ok,681d8116670becba1ee31c0191eeffd94025f2a56afb965187bffb114266aa36,975,255,251946,96,96,0x00000000,0,BDTHERLI,BDTHERLI,BDTHERLI,,BDSHOUT,BDFIGH01,
BDVOICE,ok,fcd475207ed65a2842ad49e6c2b8fb77faf79609f96b641d4339f439eef0dc2f,0,128,238685,8,8,0x00000000,0,BDVOICE,BDVOICE,NONE,NONE,NONE,NONE,NONE
BDOLVENA,ok,1dc5edab5d015eb095daf4ab6fc846edd6af1a8272a8ee36429b690deb0de445,2000,128,238548,40,40,0x00000000,0,BDOLVENA,BDOLVENA,BDHEPHER,BD4300EN,BDSHOUT,BDMAGE01,
BDESSERI,ok,21a34d2b795e7033e726de914397503da631ff3ffbc3256df3ce5eb29e6d3acc,2000,128,238547,68,68,0x00000000,0,BDESSERI,BDESSERI,BDHEPHER,BD4300EN,BDSHOUT,BDCLMA01,
BDDAEROS,ok,bdd6778638d0f583e3ff72e7246d255a1a7be3fac812a7cff2d1822549d26da2,4000,128,260853,90,90,0x00000000,0,BDDAEROS,BDDAEROS,,,,,BDDAEROS
BDFFSOL1,ok,7b3ef2e9f486cc99a214609f7c9c550136814c101c851e590f6c0265af978b46,420,128,209443,70,70,0x00000000,0,BDFFSOL1,BDFFSOL1,,,BDSHOUT,BDFIGH01,
BDFFSOL2,ok,5d250ab65f81a85b0e62e2a94f45e9c7648a881cfa58ceeb1fdd7140eae8a8c9,420,128,209443,70,70,0x00000000,0,BDFFSOL2,BDFFSOL1,,,BDSHOUT,BDFIGH01,
BDFFMAGE,ok,795a0ffa5a35a2553ae514fdcf1c6158d1e590e77f5a2b80aeea7742397550e2,3000,128,265138,36,36,0x00000000,0,BDFFMAGE,BDFFMAGE,,,BDSHOUT,BDMAGE01,
BDCRUZ01,ok,f090124a3b3ea22a6abcdc1af63415759c4f6a2cddcfc22d3e54404bb03b05b3,975,128,238687,80,80,0x00000000,0,BDCRUZ01,BDCRUZ01,BDCRUZ01,BD4300EN,BDSHOUT,BDFIGH01,
BDCRUZ02,ok,f9cd532e5e2581c7fba11fb936e98efef8d7274a7a415b8253bdd5d12449a6b1,420,128,236699,70,70,0x00000000,0,BDCRUZ02,BDCRUZ02,,BD4300EN,BDSHOUT,BDFIGH01,
BDCRUZ03,ok,e38027f3e76b76a3270a9229a2ba10ebc5972d2dd6cd172d626bf25b7cee09d5,420,128,236699,70,70,0x00000000,0,BDCRUZ02,BDCRUZ02,,BD4300EN,BDSHOUT,BDFIGH01,
BDCRUX32,ok,70e8dd1dfdb036dd8ac5821af60c68e3aae457d955c8616475fd0ad58dbfd575,975,128,238687,80,80,0x00000000,0,BDCRUX32,BDCRUS,,BDDSC2,BDSHOUT,BDFIGH01,
BDINSA01,ok,453556931ea9c22f1cf87d7087284479cc37bf7423e71d1d03be8a11f8b72fb0,2000,255,270610,80,80,0x00000000,0,BDINSA01,,,,BDSHOUT,BDCLER01,
BDINSA02,ok,82ab37e13e6a89a77eb93bfcfb2c1785ae46bbe2a404fd4846a5d2cc176b9432,1400,255,270611,90,90,0x00000000,0,BDINSA02,,,,BDSHOUT,BDFIGH01,
BDINSA03,ok,f2f8df44004da88c814eec6e97a787e8b22099beed5df8fc10aa4ede28fdc2ec,1400,255,270612,90,90,0x00000000,0,BDINSA03,,,,BDSHOUT,BDFIGH01,
BDINSA04,ok,ad08af2368466954ed684bc8ad2d7c7b466bd5f3889da7662209ce909326c935,2000,255,270613,40,40,0x00000000,0,BDINSA04,,,,BDSHOUT,BDMAGE01,
BDINSA05,ok,2612a437b54768fd2d915dfaa75e7e2075b8ae7fffb03c38c5e0ee92c98cbc78,2000,255,270614,70,70,0x00000000,0,BDINSA05,,,,BDSHOUT,BDFTHI01,
BDINSA06,ok,b4dfe7ce69d147b4c127f5119ee5f1933fc1bd49f76239d00be24406943e9f50,2000,255,270615,80,80,0x00000000,0,BDINSA06,,NONE,NONE,BDSHOUT,BDMONK01,NONE
BDINSA07,ok,c1921b71d29b5f3ee5a9900d38ef90be914ba79e735052f7469c672a3b1ff1ce,2000,255,270616,50,50,0x00000000,0,BDINSA07,,,,BDSHOUT,BDCLMA01,
BDDEVIL1,ok,7ceb370b41b8a5078108e5db05c138a09e9c83877b88413cc43a9209c0cc9aa8,9000,255,270029,51,51,0x00000000,0,BDDEVIL1,,,BDENSHTV,BDABISHA,,BDFIG00
BDDEVIL2,ok,1d538d45c73eaa52bace272e61df2af9a208702904feab89deae8168e85d1b31,8000,255,270030,42,42,0x00000000,0,BDDEVIL2,,,BDENSHTV,BDABISHA,,BDFIG00
BDCAELD,ok,3ef8c019c87fbbf7ee0f318bbb13eed3181cf3b74f7eaafb7aad3fba61f03627,0,128,235624,8,8,0x00000000,0,BDCAELD,BDCAELAR,NONE,NONE,NONE,NONE,NONE
BDERINYE,ok,ac4295b57c3fca546119f4556e89c469de596e7a793466e6bfaa2c684615c534,7000,255,269633,48,48,0x00000000,0,BDERINYE,,,BDENSHTV,BDERINYE,,BDARCH00
BDDCOR01,ok,3f9dab8e8b7fe42b533291626c08b2ad415fc3afe2875c0c0d9c0e08175bb112,10000,255,270187,80,80,0x00000000,0,BDDCOR01,,,BDENSHTV,BDDCOR01,,BDFIG00
BDSTSNAK,ok,882d56075502c21ace3ee10b31f24b58a833f640c0f510236bf548fa8ee8fb2f,2000,255,271118,64,64,0x00000000,0,BDSTSNAK,,,BDENSHTV,,,BDNONIN
ELEARG01,ok,bf396c55a557c41a9e4dab88b96257d1a139fd58c1f9d70fe5f10e915beb020b,10000,255,2853,128,128,0x00000000,0,None,,GENSHT01,NONE,NONE,NONE,DW2MC2GE
BDGUAR55,ok,7c35dfe34b7f1979d4b478b1063faa787773d4e350d76a1f39f815526f8c105b,975,255,237099,70,70,0x00000000,0,BDGUAR55,BDGUAR55,BDGUAR55,,BDSHOUT,BDFIGH01,
BDGUAR56,ok,ec686dcec6cef67401542bfec1fc12375cf646f5cbe1a3ea59bb01d2607373be,650,255,236698,70,70,0x00000000,0,BDGUAR56,BDGUAR50,BDGUAR56,,BDSHOUT,BDFIGH01,
BDGUAR59,ok,b44034f5458b1bb9e499d15ec45c56a823e4ce9780fed1f0827f00cacb9e7bb1,420,255,256562,54,54,0x00000000,0,BDGUAR59,BDCRUS,,,BDSHOUT,BDFTHI01,
BDGUAR60,ok,b7012af97307cdb82d8ebd89bea81340b2eb39478a136e7f498be2165d3f1e9c,420,255,256562,42,42,0x00000000,0,BDGUAR60,,,,BDSHOUT,BDFIGH01,
BDHELP01,ok,3665507bc3749e6069bb8a61efd75e39dc144f0704192da8371346aff108e05e,0,4,225878,35,35,0x00000000,0,BDHELP01,,BDHELP,NONE,,NONE,DW2MP2MO
BDHELP02,ok,99134fdfce72218f14c6ac445bfa4dab6f7615a4146302fca936e3e72f595af3,0,4,225546,42,42,0x00000000,0,BDLION01,,BDHELP,NONE,NONE,NONE,DW2MP2MO
BDHELP03,ok,8da75fdaf847e27a3778e3f0bd9084d03a17f0995db3372b0f1a65ddd7525572,0,4,225882,45,45,0x00000000,0,BDHELP03,,BDHELP,NONE,NONE,NONE,DW2MP2MO
BDGUAR57,ok,c4514ff71b31c029d5b9564282cd71309f572511467abf73e2b5e7a5482867b0,1400,255,238237,36,36,0x00000000,0,BDGUAR57,BDCRUS50,BDGUAR57,,BDSHOUT,BDMAGE01,
BDGUAR58,ok,1e00e13ad73b2fb36374afcd8d41b14e76bb53a82e29c7ae41f3d60d028e0346,1400,255,238237,36,36,0x00000000,0,BDGUAR58,BDCRUS50,BDGUAR58,,BDSHOUT,BDMAGE01,
BDRAT2,ok,e251cde1860a924ae29fcfbe457bc8fb8015e4c3bebc2081581d87470b2474e8,1,128,213722,8,8,0x00000000,0,BDRAT2,NONE,NONE,NONE,WDRUNSGT,NONE,NONE
BDOGRE1D,ok,d28217e091733070b473d8cc4fe5fa4b1d915c69129a1dd1882fbe75e30a5bab,270,128,206313,30,30,0x00000800,1,BDOGREM,BDOGREM,BDOGREM,NONE,OGRE,NONE,WTASIGHT
BDPWATER,ok,9a2677e54e71e4a6f993e55420969a38509603b2ed541ad490c2a5f9960982db,5000,128,243897,72,72,0x00000000,0,BDPWATER,BDPWATER,BDPWATER,BDENSHTV,BDNEREID,,
BDGFGUAX,ok,00afffa6386efeda5fec873ba6df8e6f68383239349130423d43998f50b17be9,1400,128,262456,90,90,0x00000000,0,bdgfguax,BDGFGUAX,,BDDSC2,BDSHOUT,BDFIGH01,
BDCRALRT,ok,a969145dd7e9a158b4d67a47237032215d2e282e402d320f55d637fa418785e7,650,128,236699,70,70,0x00000000,0,BDCRALRT,BDCRALRT,,BDDSC,BDSHOUT,BDFIGH01,BDCRALRT
BDCRU110,ok,5ac4074582bf27e6068f5b5b0d39920b8c7824e9146fd445274b5e10d57fd463,650,128,258654,70,70,0x00000000,0,BDCRU110,BDCRMERC,,,BDSHOUT,BDFIGH01,
BDHALAT,ok,d971e76cbcb8563cbc2342469ff046f3144cccf9cc691d5d57c2e683bacf74d5,10500,255,257270,140,140,0x00000000,0,BDHALATA,BDHALAT,BDHALAT,NONE,NONE,BDDRAGGH,NONE
BDKRUNTU,ok,d8d454de46ea4f344b312ee6891bd12e5b84e9743954df2c5fdb2a32ffe2ec17,0,29,22714,80,80,0x00000000,0,BDWELL01,BDKRUNTU,,,,,
L#2BDFF1,ok,65a3364ba94c50da35b23a5aa48c3165dc01e5cc1203fcd6db4809f9e97266ef,420,128,209443,70,70,0x00000000,0,L#2BDFF1,L#2BDFF1,L#2BDFF1,,BDSHOUT,BDFIGH01,
L#2BDFF2,ok,91da3d0a393bf8f65d4608c456cf97c174c7ab580f8182e0857bb445d1cb5b74,420,128,209443,70,70,0x00000000,0,L#2BDFF2,L#2BDFF2,L#2BDFF2,BDFIST,BDSHOUT,BDFIGH10,
L#2BRISL,ok,bc98f11bb565adf30d0037a8eb120f3a143a8d4867a514a27ce1000bf7c48136,0,128,304468,70,70,0x00000000,0,L#2BRISL,L#2BRISL,L#2BRISL,NONE,NONE,NONE,L#2BRISL
BDFINAL2,ok,b689200bfb9b4d48492883f4cf72c6cbc460e0ea2eee0e792ab4fc75156b6cb5,975,128,265185,56,56,0x00000000,0,BDFINAL2,BDFINAL2,BDFINAL,,BDSHOUT,BDFTHI01,NONE
BDFINAL3,ok,169fe10b5a5a3dfadad05c362fb2a7826cb5c7fc0b1d3d227d0d5b18cd6df3e5,975,128,265185,56,56,0x00000000,0,BDFINAL3,BDFINAL3,BDFINAL,,BDSHOUT,BDFTHI01,NONE
BDFINAL4,ok,6fa7d64f9ea4951e6170ecb0b2fc0afcb03a951393ae7462881a1217853601b7,975,128,265185,56,56,0x00000000,0,BDFINAL4,BDFINAL1,BDFINAL,,BDSHOUT,BDFTHI01,NONE
BDFINAL5,ok,110db13fdf70aa79ba5fab377fbd095d00477bdfc402f0c5560e6e82c8350be3,975,128,265185,56,56,0x00000000,0,BDFINAL5,BDFINAL1,BDFINAL,,BDSHOUT,BDFTHI01,NONE
BDFINAL1,ok,2b579ffdb6de226c36709e3a406e00d5c745f7f97877ffe69e46cee21f15c3e0,975,128,265185,56,56,0x00000000,0,BDFINAL1,BDFINAL1,BDFINAL,,BDSHOUT,BDFTHI01,NONE
K#TELBGT,ok,36a9d7568963fbc3366ca5c2a58f7b2c3303e2de171198c22e439cd9c80201d1,1,128,4294967295,78,78,0x00000010,0,K#TELBGT,,K#TELBGT,,,,
C02AKOKO,ok,74e0be0ad2c27a7abf52b0e02372606747c8ebe5ec2a2d053092081c2a499336,1,128,310282,8,8,0x00000000,0,c02akoko,C02AKOKO,C02AKOKO,NONE,NONE,NONE,NONE
BDDRGGRY,ok,eab8d973ae9cf5c6ac5ce3db4c5b2a2d2ae186b4538e2d2ab86ac86c6c687714,8000,255,269133,88,88,0x00000000,0,BDDRGGRY,,BDWYVR03,BDENSHTV,BDDRGGRY,,BDFIG00
BDCULTX2,ok,27a27d3c39fc5f408e81cc4ce8e4a5461aaf9bbbdbe7a7183fa8b4552a73fffd,420,128,264345,56,56,0x00000000,0,BDCULTX2,BDCULTX2,SHOUTDLG,,BDSHOUT,BDMONK01,NONE
BDSERVSU,ok,ed7af847bf27c960d6ea4ce3f4e9ad3b030e25c3261a1343cda9b882cda1371d,9000,255,225759,128,128,0x00000000,0,NONE,,,NONE,NONE,,DW2MC2MO
BDEPHRIK,ok,da5e0bc151a63f463a06cc7c1798264ecc270768e23784b254230101ab752850,300,128,270077,36,36,0x00000000,0,BDEPHRIK,BDEPHRIK,INITDLG2,,,,BDFIGH01
BDANGATH,ok,0af297957a618bbc4def90e56e04d3257bf4ab46d60b5210b9463c773098cb3c,5000,128,267318,72,72,0x00000000,0,BDANGATH,,BDANGATH,,,,
BDFFWIZ,ok,88fe3f5b42d46b0f6a2bf91941557ebc3165570b6608bc4e2a09f89d78b4ec3e,5000,128,211169,72,72,0x00000000,0,BDFFWIZ,,BDANGATH,,,,
