cre_key,index,item,flags_hex,undroppable,charges1,charges2,charges3
BDLUGG,1,POTN08,0x00000000,0,1,0,0
BDLUGG,2,BDHELMJ3,0x00000008,1,0,0,0
BDLUGG,3,CHAN04,0x00000008,1,0,0,0
BDLUGG,4,SHLD03A,0x00000008,1,0,0,0
BDLUGG,5,AX1H04,0x00000000,0,10,0,0
BDLUGG,6,DW#HASPT,0x00000000,0,0,0,0
BDLUGG,7,DW#RND12,0x00000000,0,0,0,0
BDLUGG,8,DW#RND26,0x00000000,0,0,0,0
BDWTR30,0,HELM13,0x00000008,1,0,0,0
BDWTR30,1,CHAN04,0x00000008,1,0,0,0
BDWTR30,2,HALB01,0x00000008,1,0,0,0
BDWTR30,3,POTN08,0x00000000,0,1,0,0
BDWTR30,4,UNIWATER,0x00000000,0,0,0,0
BDWTR30,5,DW#HASPT,0x00000000,0,0,0,0
BDWTR30,6,DW#RND12,0x00000000,0,0,0,0
BDWTR30,7,DW#RND25,0x00000000,0,0,0,0
BDCRUML1,0,HELM01,0x00000008,1,0,0,0
BDCRUML1,1,CHAN04,0x00000008,1,0,0,0
BDCRUML1,2,HALB01,0x00000008,1,0,0,0
BDCRUML1,3,POTN08,0x00000000,0,0,0,0
BDCRUML1,4,UNICAEL,0x00000000,0,0,0,0
BDCRUML1,5,DW#HASPT,0x00000000,0,0,0,0
BDCRUML1,6,DW#RND12,0x00000000,0,0,0,0
BDCRUML1,7,DW#RND25,0x00000000,0,0,0,0
BDCRUML2,0,LEAT04,0x00000008,1,0,0,0
BDCRUML2,1,SW1H01,0x00000008,1,0,999,0
BDCRUML2,2,UNICAEL,0x00000000,0,0,0,0
BDCRUML2,3,POTN08,0x00000000,0,1,0,0
BDCRUML2,4,HELM01,0x00000000,0,0,0,0
BDCRUML2,5,DW#HASPT,0x00000000,0,0,0,0
BDCRUML2,6,DW#RND12,0x00000000,0,0,0,0
BDCRUML2,7,DW#RND26,0x00000000,0,0,0,0
BDCRUML3,0,HELM01,0x00000008,1,0,0,0
BDCRUML3,1,LEAT04,0x00000008,1,0,0,0
BDCRUML3,2,BOW01,0x00000008,1,0,0,0
BDCRUML3,3,SW1H04,0x00000008,1,0,0,0
BDCRUML3,4,AROW01,0x00000000,0,40,0,0
BDCRUML3,5,UNICAEL,0x00000000,0,0,0,0
BDCRUML3,6,POTN08,0x00000000,0,1,0,0
BDCRUML3,7,DW#HASPT,0x00000000,0,0,0,0
BDCRUML3,8,DW#RND12,0x00000000,0,0,0,0
BDCRUML3,9,DW#RND26,0x00000000,0,0,0,0
BDCRUML4,0,LEAT04,0x00000008,1,0,0,0
BDCRUML4,1,BOW05,0x00000008,1,0,0,0
BDCRUML4,2,DAGG01,0x00000008,1,0,0,0
BDCRUML4,3,AROW02,0x00000000,0,10,0,0
BDCRUML4,4,AROW01,0x00000000,0,40,0,0
BDCRUML4,5,UNICAEL,0x00000000,0,0,0,0
BDCRUML4,6,POTN08,0x00000000,0,1,0,0
BDCRUML4,7,DW#HASPT,0x00000000,0,0,0,0
BDCRUML4,8,DW#RND12,0x00000000,0,0,0,0
BDCRUML4,9,DW#RND26,0x00000000,0,0,0,0
BDCRUMLA,0,HELM01,0x00000008,1,0,0,0
BDCRUMLA,1,CHAN01,0x00000008,1,0,0,0
BDCRUMLA,2,DAGG01,0x00000008,1,0,0,0
BDCRUMLA,3,XBOW04,0x00000008,1,0,0,0
BDCRUMLA,4,BOLT01,0x00000000,0,40,0,0
BDCRUMLA,5,UNICAEL,0x00000000,0,0,0,0
BDCRUMLA,6,POTN08,0x00000000,0,1,0,0
BDCRUMLA,7,DW#HASPT,0x00000000,0,0,0,0
BDCRUMLA,8,DW#RND12,0x00000000,0,0,0,0
BDCRUMLA,9,DW#RND26,0x00000000,0,0,0,0
BDCRUML6,0,HELM01,0x00000008,1,0,0,0
BDCRUML6,1,CHAN01,0x00000008,1,0,0,0
BDCRUML6,2,BLUN02,0x00000008,1,0,0,0
BDCRUML6,3,UNICAEL2,0x00000000,0,0,0,0
BDCRUML6,4,POTN08,0x00000000,0,1,0,0
BDCRUML6,5,DW#HASPT,0x00000000,0,0,0,0
BDCRUML7,0,BDHELM03,0x00000008,1,0,0,0
BDCRUML7,1,LEAT04,0x00000008,1,0,0,0
BDCRUML7,2,SW1H01,0x00000000,0,0,999,0
BDCRUML7,3,UNICHILL,0x00000000,0,0,0,0
BDCRUML7,4,POTN08,0x00000000,0,1,0,0
BDCRUML8,0,HELM01,0x00000008,1,0,0,0
BDCRUML8,1,CHAN01,0x00000008,1,0,0,0
BDCRUML8,2,AX1H01,0x00000008,1,0,999,0
BDCRUML8,3,XBOW04,0x00000008,1,0,0,0
BDCRUML8,4,BOLT01,0x00000000,0,40,0,0
BDCRUML8,5,UNICAEL,0x00000000,0,0,0,0
BDCRUML8,6,POTN08,0x00000000,0,1,0,0
BDCRUML8,7,DW#HASPT,0x00000000,0,0,0,0
BDCRUML8,8,DW#RND12,0x00000000,0,0,0,0
BDCRUML8,9,DW#RND26,0x00000000,0,0,0,0
BDCRUML9,0,HELM01,0x00000008,1,0,0,0
BDCRUML9,1,LEAT04,0x00000008,1,0,0,0
BDCRUML9,2,BOW03,0x00000008,1,0,0,0
BDCRUML9,3,DAGG01,0x00000008,1,0,0,0
BDCRUML9,4,AROW01,0x00000000,0,40,0,0
BDCRUML9,5,UNICAEL,0x00000000,0,0,0,0
BDCRUML9,6,POTN08,0x00000000,0,1,0,0
BDCRUML9,7,DW#HASPT,0x00000000,0,0,0,0
BDCRUML9,8,DW#RND12,0x00000000,0,0,0,0
BDCRUML9,9,DW#RND26,0x00000000,0,0,0,0
BDCRUML5,0,HELM01,0x00000008,1,0,0,0
BDCRUML5,1,LEAT04,0x00000008,1,0,0,0
BDCRUML5,2,AX1H01,0x00000008,1,0,999,0
BDCRUML5,3,AX1H04,0x00000008,1,3,0,0
BDCRUML5,4,UNICAEL,0x00000000,0,0,0,0
BDCRUML5,5,POTN08,0x00000000,0,1,0,0
BDCRUML5,6,SHLD01A,0x00000008,1,0,0,0
BDCRUMLB,0,LEAT04,0x00000008,1,0,0,0
BDCRUMLB,1,SW1H07,0x00000008,1,0,0,0
BDCRUMLB,2,BOW05,0x00000008,1,0,0,0
BDCRUMLB,3,AROW01,0x00000000,0,40,0,0
BDCRUMLB,4,UNICAEL,0x00000000,0,0,0,0
BDCRUMLB,5,POTN08,0x00000000,0,1,0,0
BDCRUMLB,6,POTN10,0x00000000,0,0,0,0
BDCRUMLB,7,DW#HASPT,0x00000000,0,0,0,0
BDCRUMLB,8,DW#RND17,0x00000000,0,0,0,0
BDVOICE1,0,MAGE01,0x00000000,0,0,0,0
BDVOICE1,1,IMOENHP1,0x00000000,0,0,0,0
BDUROLD,0,POTN08,0x00000000,0,1,0,0
BDUROLD,1,UNIWATER,0x00000000,0,0,0,0
BDUROLD,2,DW#HASPT,0x00000000,0,0,0,0
BDUROLD,3,DW#RND12,0x00000000,0,0,0,0
BDUROLD,4,DW#RND26,0x00000000,0,0,0,0
BDPRIS01,0,UNIDAGG,0x00000000,0,0,0,0
BDPRIS01,1,DW#RND03,0x00000000,0,0,0,0
BDPRIS01,2,DW#RND11,0x00000000,0,0,0,0
BDPRIS01,3,DW#RND25,0x00000000,0,0,0,0
BDPRIS02,0,UNIFLAM,0x00000000,0,0,0,0
BDPRIS02,1,DW#RND04,0x00000000,0,0,0,0
BDPRIS03,0,POTN08,0x00000000,0,1,0,0
BDPRIS03,1,UNIDAGG,0x00000000,0,0,0,0
BDPRIS03,2,DW#HASPT,0x00000000,0,0,0,0
BDPRIS03,3,DW#RND11,0x00000000,0,0,0,0
BDPRIS03,4,DW#RND26,0x00000000,0,0,0,0
BDPRISD1,0,P2-8,0x00000000,0,0,0,0
BDPRISD2,0,P2-8,0x00000000,0,0,0,0
BDPRISGU,0,LEAT10,0x00000008,1,0,0,0
BDPRISGU,1,AX1H01,0x00000008,1,0,999,0
BDPRISGU,2,UNICHILL,0x00000000,0,0,0,0
BDPRISGU,3,POTN08,0x00000008,1,0,0,0
BDTHERL2,0,HELM01,0x00000000,0,0,0,0
BDTHERL2,1,PLAT10,0x00000000,0,0,0,0
BDTHERL2,2,SHLD04A,0x00000000,0,0,0,0
BDTHERL2,3,SW1H02,0x00000000,0,1,999,0
BDTHERL2,4,BDCLCK05,0x00000002,0,1,0,0
BDTHERL2,5,POTN52,0x00000002,0,1,0,0
BDTHERL2,6,POTN09,0x00000000,0,1,0,0
BDTHERL2,7,DW#HASPT,0x00000000,0,0,0,0
BDTHERL2,8,DW#RND12,0x00000000,0,0,0,0
BDVOICE,0,MAGE01,0x00000000,0,0,0,0
BDVOICE,1,IMOENHP1,0x00000000,0,0,0,0
BDOLVENA,0,DART04,0x00000000,0,20,0,0
BDOLVENA,1,POTN52,0x00000000,0,1,0,0
BDOLVENA,2,WAND04,0x00000000,0,4,0,0
BDOLVENA,3,STAF02,0x00000000,0,0,0,0
BDOLVENA,4,CLCK14,0x00000000,0,0,0,0
BDOLVENA,5,DW#HASPT,0x00000000,0,0,0,0
BDESSERI,0,CLCK13,0x00000000,0,0,0,0
BDESSERI,1,STAF02,0x00000000,0,0,0,0
BDESSERI,2,WAND06,0x00000000,0,4,0,0
BDESSERI,3,POTN52,0x00000000,0,1,0,0
BDESSERI,4,DW#HASPT,0x00000000,0,0,0,0
BDESSERI,5,DW#RND18,0x00000000,0,0,0,0
BDDAEROS,0,CHAN02,0x00000000,0,0,0,0
BDDAEROS,1,BDRINGGH,0x00000000,0,0,0,0
BDDAEROS,2,TTSPER1,0x0000000B,1,1,0,0
BDDAEROS,3,MINHP1,0x00000000,0,0,0,0
BDFFSOL1,0,HELM09,0x00000000,0,0,0,0
BDFFSOL1,1,CHAN04,0x00000000,0,0,0,0
BDFFSOL1,2,SHLD01A,0x00000000,0,0,0,0
BDFFSOL1,3,SW1H04,0x00000000,0,0,0,0
BDFFSOL1,4,POTN08,0x00000000,0,2,0,0
BDFFSOL1,5,UNIFLAM,0x00000000,0,0,0,0
BDFFSOL1,6,DW#HASPT,0x00000000,0,0,0,0
BDFFSOL1,7,DW#RND12,0x00000000,0,0,0,0
BDFFSOL1,8,DW#RND26,0x00000000,0,0,0,0
BDFFSOL2,0,HELM09,0x00000000,0,0,0,0
BDFFSOL2,1,CHAN04,0x00000000,0,0,0,0
BDFFSOL2,2,SHLD01A,0x00000000,0,0,0,0
BDFFSOL2,3,SW1H04,0x00000000,0,0,0,0
BDFFSOL2,4,POTN08,0x00000000,0,2,0,0
BDFFSOL2,5,UNIFLAM,0x00000000,0,0,0,0
BDFFSOL2,6,DW#HASPT,0x00000000,0,0,0,0
BDFFSOL2,7,DW#RND12,0x00000000,0,0,0,0
BDFFSOL2,8,DW#RND25,0x00000000,0,0,0,0
BDFFMAGE,0,UNIFLAM,0x00000000,0,0,0,0
BDFFMAGE,1,WAND04,0x00000000,0,10,0,0
BDFFMAGE,2,POTN52,0x00000000,0,1,0,0
BDFFMAGE,3,DART03,0x00000000,0,20,0,0
BDFFMAGE,4,STAF02,0x00000000,0,0,0,0
BDFFMAGE,5,DW#HASPT,0x00000000,0,0,0,0
BDCRUZ01,0,HELM01,0x00000008,1,0,0,0
BDCRUZ01,1,PLAT01,0x00000008,1,0,0,0
BDCRUZ01,2,SW2H02,0x00000008,1,0,0,0
BDCRUZ01,3,UNICAEL,0x00000000,0,0,0,0
BDCRUZ01,4,POTN52,0x00000000,0,1,0,0
BDCRUZ01,5,POTN03,0x00000000,0,0,0,0
BDCRUZ01,6,DW#HASPT,0x00000000,0,0,0,0
BDCRUZ01,7,DW#RND12,0x00000000,0,0,0,0
BDCRUZ02,0,HELM01,0x00000008,1,0,0,0
BDCRUZ02,1,CHAN04,0x00000008,1,0,0,0
BDCRUZ02,2,AX1H01,0x00000008,1,0,999,0
BDCRUZ02,3,AX1H01,0x00000008,1,0,999,0
BDCRUZ02,4,UNICAEL,0x00000000,0,0,0,0
BDCRUZ02,5,POTN08,0x00000000,0,1,0,0
BDCRUZ02,6,DW#HASPT,0x00000000,0,0,0,0
BDCRUZ02,7,DW#RND12,0x00000000,0,0,0,0
BDCRUZ02,8,DW#RND25,0x00000000,0,0,0,0
BDCRUZ03,0,HELM01,0x00000008,1,0,0,0
BDCRUZ03,1,CHAN04,0x00000008,1,0,0,0
BDCRUZ03,2,SHLD03A,0x00000008,1,0,0,0
BDCRUZ03,3,SW1H04,0x00000008,1,0,0,0
BDCRUZ03,4,UNICAEL,0x00000000,0,0,0,0
BDCRUZ03,5,POTN08,0x00000000,0,1,0,0
BDCRUZ03,6,DW#HASPT,0x00000000,0,0,0,0
BDCRUZ03,7,DW#RND12,0x00000000,0,0,0,0
BDCRUZ03,8,DW#RND26,0x00000000,0,0,0,0
BDCRUX32,0,HELM01,0x00000008,1,0,0,0
BDCRUX32,1,PLAT01,0x00000008,1,0,0,0
BDCRUX32,2,SW1H04,0x00000008,1,0,0,0
BDCRUX32,3,POTN52,0x00000000,0,1,0,0
BDCRUX32,4,UNICAEL,0x00000000,0,0,0,0
BDCRUX32,5,DW#HASPT,0x00000000,0,0,0,0
BDCRUX32,6,DW#RND12,0x00000000,0,0,0,0
BDCRUX32,7,DW#RND25,0x00000000,0,0,0,0
BDINSA01,0,BDHELM03,0x00000000,0,0,0,0
BDINSA01,1,PLAT01,0x00000000,0,0,0,0
BDINSA01,2,SHLD06A,0x00000000,0,0,0,0
BDINSA01,3,HAMM01,0x00000000,0,0,0,0
BDINSA01,4,SLNG01,0x00000000,0,0,0,0
BDINSA01,5,BULL03,0x00000000,0,40,0,0
BDINSA01,6,POTN52,0x00000000,0,1,0,0
BDINSA01,7,DW#HASPT,0x00000000,0,0,0,0
BDINSA02,0,HELM01,0x00000000,0,0,0,0
BDINSA02,1,PLAT04,0x00000000,0,0,0,0
BDINSA02,2,HALB02,0x00000000,0,0,0,0
BDINSA02,3,POTN52,0x00000000,0,1,0,0
BDINSA02,4,POTN21,0x00000000,0,1,0,0
BDINSA02,5,POTN09,0x00000000,0,1,0,0
BDINSA02,6,DW#HASPT,0x00000000,0,0,0,0
BDINSA02,7,DW#RND12,0x00000000,0,0,0,0
BDINSA03,0,LEAT04,0x00000000,0,0,0,0
BDINSA03,1,BOW01,0x00000000,0,0,0,0
BDINSA03,2,SW1H04,0x00000000,0,0,0,0
BDINSA03,3,AROW11,0x00000000,0,40,0,0
BDINSA03,4,POTN52,0x00000000,0,1,0,0
BDINSA03,5,POTN26,0x00000000,0,1,0,0
BDINSA03,6,POTN14,0x00000000,0,1,0,0
BDINSA03,7,DW#HASPT,0x00000000,0,0,0,0
BDINSA03,8,DW#RND12,0x00000000,0,0,0,0
BDINSA04,0,WAND06,0x00000000,0,2,0,0
BDINSA04,1,POTN52,0x00000000,0,1,0,0
BDINSA04,2,DART05,0x00000000,0,20,0,0
BDINSA04,3,STAF01,0x00000000,0,0,0,0
BDINSA04,4,DW#HASPT,0x00000000,0,0,0,0
BDINSA05,0,BDBRAC13,0x00000008,1,0,0,0
BDINSA05,1,SW1H43,0x00000000,0,0,999,0
BDINSA05,2,POTN52,0x00000000,0,1,0,0
BDINSA05,3,POTN10,0x00000000,0,3,0,0
BDINSA05,4,DW#HASPT,0x00000000,0,0,0,0
BDINSA05,5,DW#RND12,0x00000000,0,0,0,0
BDINSA05,6,DW#RND26,0x00000000,0,0,0,0
BDINSA06,0,MFIST4,0x00000000,0,0,0,0
BDINSA06,1,POTN52,0x00000000,0,1,0,0
BDINSA06,2,C0MNBR03,0x00000000,0,0,0,0
BDINSA06,3,DW#HASPT,0x00000000,0,0,0,0
BDINSA06,4,DW#RND18,0x00000000,0,0,0,0
BDINSA06,5,DW#RND34,0x00000000,0,0,0,0
BDINSA07,0,BRAC02,0x00000000,0,0,0,0
BDINSA07,1,BLUN04,0x00000000,0,0,0,0
BDINSA07,2,SLNG01,0x00000000,0,0,0,0
BDINSA07,3,BULL02,0x00000000,0,20,0,0
BDINSA07,4,POTN52,0x00000000,0,1,0,0
BDINSA07,5,DW#HASPT,0x00000000,0,0,0,0
BDINSA07,6,DW#RND18,0x00000000,0,0,0,0
BDDEVIL1,0,IMMUNE1,0x0000000A,1,0,0,0
BDDEVIL1,1,RINGDEMN,0x0000000A,1,0,0,0
BDDEVIL1,2,REGHP1,0x0000000A,1,0,0,0
BDDEVIL1,3,BDABISHA,0x0000000A,1,0,0,0
BDDEVIL2,0,IMMUNE1,0x0000000A,1,0,0,0
BDDEVIL2,1,RINGDEMN,0x0000000A,1,0,0,0
BDDEVIL2,2,REGHP1,0x0000000A,1,0,0,0
BDDEVIL2,3,BDABISHA,0x0000000A,1,0,0,0
BDCAELD,0,MAGE01,0x00000000,0,0,0,0
BDCAELD,1,IMOENHP1,0x00000000,0,0,0,0
BDERINYE,0,IMMUNE1,0x0000000A,1,0,0,0
BDERINYE,1,BDDTRAI,0x0000000A,1,0,0,0
BDERINYE,2,BDERINYE,0x0000000A,1,0,0,0
BDERINYE,3,BOW17,0x0000000A,1,0,0,0
BDERINYE,4,SW1H41,0x0000000A,1,0,0,0
BDERINYE,5,AROW05,0x0000000A,1,5,0,0
BDERINYE,6,AROW09,0x0000000A,1,40,0,0
BDERINYE,7,AROW11,0x0000000A,1,40,0,0
BDDCOR01,0,,0x00000001,0,0,0,0
BDDCOR01,1,IMMUNE2,0x0000000A,1,0,0,0
BDDCOR01,2,RINGDEMN,0x0000000A,1,0,0,0
BDDCOR01,3,REGHP2R,0x0000000A,1,0,0,0
BDDCOR01,4,BDDCOR01,0x0000000A,1,0,0,0
BDSTSNAK,0,BDSTSNAK,0x0000000A,1,0,0,0
ELEARG01,0,IMMUNE2,0x00000000,0,0,0,0
ELEARG01,1,ELEAR,0x00000000,0,0,0,0
BDGUAR55,0,BDHELM03,0x00000000,0,0,0,0
BDGUAR55,1,CHAN01,0x00000000,0,0,0,0
BDGUAR55,2,AX1H01,0x00000000,0,0,999,0
BDGUAR55,3,POTN08,0x00000000,0,1,0,0
BDGUAR55,4,SHLD01A,0x00000000,0,0,0,0
BDGUAR55,5,DW#HASPT,0x00000000,0,0,0,0
BDGUAR55,6,DW#RND12,0x00000000,0,0,0,0
BDGUAR55,7,DW#RND25,0x00000000,0,0,0,0
BDGUAR56,0,BDHELM03,0x00000000,0,0,0,0
BDGUAR56,1,LEAT01,0x00000000,0,0,0,0
BDGUAR56,2,XBOW05,0x00000000,0,0,0,0
BDGUAR56,3,SW1H07,0x00000000,0,0,0,0
BDGUAR56,4,BOLT02,0x00000000,0,40,0,0
BDGUAR56,5,DW#RND04,0x00000000,0,0,0,0
BDGUAR56,6,DW#RND12,0x00000000,0,0,0,0
BDGUAR56,7,DW#RND26,0x00000000,0,0,0,0
BDGUAR59,0,HELM01,0x00000008,1,0,0,0
BDGUAR59,1,LEAT04,0x00000008,1,0,0,0
BDGUAR59,2,DAGG01,0x00000008,1,0,0,0
BDGUAR59,3,UNICAEL,0x00000000,0,0,0,0
BDGUAR59,4,POTN08,0x00000000,0,1,0,0
BDGUAR59,5,POTN10,0x00000000,0,1,0,0
BDGUAR60,0,LEAT04,0x00000008,1,0,0,0
BDGUAR60,1,SW1H07,0x00000008,1,1,0,0
BDGUAR60,2,UNICAEL,0x00000000,0,0,0,0
BDGUAR60,3,POTN08,0x00000000,0,1,0,0
BDGUAR60,4,POTN10,0x00000000,0,1,0,0
BDGUAR60,5,DW#HASPT,0x00000000,0,0,0,0
BDGUAR60,6,DW#RND18,0x00000000,0,0,0,0
BDHELP01,0,SPIDGI1,0x00000000,0,0,0,0
BDHELP01,1,ANTIWEB,0x00000000,0,0,0,0
BDHELP02,0,P1-10,0x00000000,0,0,0,0
BDHELP02,1,CATLIO,0x00000000,0,0,0,0
BDHELP03,0,SPIDSW1,0x00000000,0,0,0,0
BDHELP03,1,ANTIWEB,0x00000000,0,0,0,0
BDHELP03,2,MAGE06,0x00000000,0,0,0,0
BDGUAR57,0,DART03,0x00000000,0,20,0,0
BDGUAR57,1,POTN08,0x00000000,0,1,0,0
BDGUAR57,2,STAF01,0x00000001,0,0,0,0
BDGUAR57,3,MAGE03,0x00000000,0,0,0,0
BDGUAR57,4,MAGEBRAC,0x00000000,0,0,0,0
BDGUAR57,5,DW#HASPT,0x00000000,0,0,0,0
BDGUAR58,0,POTN08,0x00000000,0,1,0,0
BDGUAR58,1,STAF01,0x00000001,0,0,0,0
BDGUAR58,2,MAGE03,0x00000000,0,0,0,0
BDGUAR58,3,MAGEBRAC,0x00000000,0,0,0,0
BDGUAR58,4,DW#HASPT,0x00000000,0,0,0,0
BDOGRE1D,0,OGRE1,0x00000000,0,0,0,0
BDOGRE1D,1,RNDTRE08,0x00000000,0,0,0,0
BDOGRE1D,2,BLUN06,0x00000000,0,0,0,0
BDPWATER,0,WALLPASS,0x0000000A,1,0,0,0
BDPWATER,1,BDMISC05,0x00000000,0,0,0,0
BDGFGUAX,0,BDHELM03,0x00000000,0,0,0,0
BDGFGUAX,1,CHAN01,0x00000000,0,0,0,0
BDGFGUAX,2,SW2H01,0x00000000,0,0,0,0
BDGFGUAX,3,DW#RND04,0x00000000,0,0,0,0
BDGFGUAX,4,DW#RND12,0x00000000,0,0,0,0
BDGFGUAX,5,DW#RND26,0x00000000,0,0,0,0
BDCRALRT,0,BDHELM03,0x00000000,0,0,0,0
BDCRALRT,1,CHAN04,0x00000000,0,0,0,0
BDCRALRT,2,SHLD05A,0x00000000,0,0,0,0
BDCRALRT,3,SW1H04,0x00000000,0,0,0,0
BDCRALRT,4,POTN08,0x00000000,0,1,0,0
BDCRALRT,5,DW#HASPT,0x00000000,0,0,0,0
BDCRALRT,6,DW#RND12,0x00000000,0,0,0,0
BDCRALRT,7,DW#RND26,0x00000000,0,0,0,0
BDCRU110,0,BDHELM03,0x00000009,1,0,0,0
BDCRU110,1,LEAT04,0x00000009,1,0,0,0
BDCRU110,2,AX1H04,0x00000000,0,5,0,0
BDCRU110,3,POTN08,0x00000000,0,1,0,0
BDCRU110,4,AX1H01,0x00000008,1,0,999,0
BDCRU110,5,UNICHILL,0x00000000,0,0,0,0
BDCRU110,6,SHLD01A,0x00000008,1,0,0,0
BDCRU110,7,DW#HASPT,0x00000000,0,0,0,0
BDCRU110,8,DW#RND11,0x00000000,0,0,0,0
BDCRU110,9,DW#RND26,0x00000000,0,0,0,0
BDHALAT,0,RING97,0x00000000,0,0,0,0
BDHALAT,1,IMMUNE2,0x0000000A,1,0,0,0
BDHALAT,2,BDRINGGH,0x00000008,1,0,0,0
BDHALAT,3,BDDRAGGH,0x0000000A,1,0,0,0
BDKRUNTU,0,OHRRING2,0x00000002,0,0,0,0
L#2BDFF1,0,HELM09,0x00000000,0,0,0,0
L#2BDFF1,1,CHAN04,0x00000000,0,0,0,0
L#2BDFF1,2,SHLD01A,0x00000000,0,0,0,0
L#2BDFF1,3,SW1H04,0x00000000,0,0,0,0
L#2BDFF1,4,POTN08,0x00000000,0,2,0,0
L#2BDFF1,5,UNIFLAM,0x00000000,0,0,0,0
L#2BDFF1,6,DW#HASPT,0x00000000,0,0,0,0
L#2BDFF1,7,DW#RND12,0x00000000,0,0,0,0
L#2BDFF1,8,DW#RND26,0x00000000,0,0,0,0
L#2BDFF2,0,HELM09,0x00000008,1,0,0,0
L#2BDFF2,1,CHAN04,0x00000008,1,0,0,0
L#2BDFF2,2,SHLD01A,0x00000008,1,0,0,0
L#2BDFF2,3,SW1H04,0x00000008,1,0,0,0
L#2BDFF2,4,UNIFLAM,0x00000000,0,0,0,0
L#2BDFF2,5,POTN08,0x00000008,1,1,0,0
L#2BDFF2,6,DW#HASPT,0x00000000,0,0,0,0
L#2BDFF2,7,DW#RND12,0x00000000,0,0,0,0
L#2BDFF2,8,DW#RND26,0x00000000,0,0,0,0
L#2BRISL,0,L#GNLM1,0x00000009,1,0,0,0
L#2BRISL,1,PLAT10,0x00000001,0,0,0,0
L#2BRISL,2,BDRING06,0x00000001,0,0,0,0
L#2BRISL,3,BDBELT12,0x00000001,0,0,0,0
L#2BRISL,4,L#GNLH2,0x00000000,0,0,0,0
L#2BRISL,5,L#GNLS1,0x00000000,0,0,0,0
L#2BRISL,6,L#GNLF1,0x00000000,0,0,0,0
L#2BRISL,7,L#GNLS,0x0000000B,1,0,0,0
L#2BRISL,8,BULL02,0x00000001,0,80,0,0
L#2BRISL,9,BULL03,0x00000001,0,80,0,0
L#2BRISL,10,BULL01,0x00000000,0,100,0,0
L#2BRISL,11,POTN52,0x00000001,0,5,0,0
BDFINAL2,0,LEAT05,0x00000000,0,0,0,0
BDFINAL2,1,BDDAGG06,0x00000008,1,0,0,0
BDFINAL2,2,POTN52,0x00000000,0,1,0,0
BDFINAL2,3,POTN10,0x00000000,0,3,0,0
BDFINAL2,4,DW#HASPT,0x00000000,0,0,0,0
BDFINAL2,5,DW#RND12,0x00000000,0,0,0,0
BDFINAL2,6,DW#RND26,0x00000000,0,0,0,0
BDFINAL3,0,LEAT05,0x00000000,0,0,0,0
BDFINAL3,1,BDDAGG07,0x00000008,1,0,0,0
BDFINAL3,2,POTN52,0x00000000,0,1,0,0
BDFINAL3,3,DW#HASPT,0x00000000,0,0,0,0
BDFINAL3,4,DW#RND12,0x00000000,0,0,0,0
BDFINAL3,5,DW#RND26,0x00000000,0,0,0,0
BDFINAL3,6,DW#RND38,0x00000000,0,0,0,0
BDFINAL4,0,LEAT05,0x00000000,0,0,0,0
BDFINAL4,1,BDDAGG06,0x00000008,1,0,0,0
BDFINAL4,2,POTN52,0x00000000,0,1,0,0
BDFINAL4,3,POTN10,0x00000000,0,3,0,0
BDFINAL4,4,DW#HASPT,0x00000000,0,0,0,0
BDFINAL4,5,DW#RND12,0x00000000,0,0,0,0
BDFINAL4,6,DW#RND26,0x00000000,0,0,0,0
BDFINAL5,0,LEAT05,0x00000000,0,0,0,0
BDFINAL5,1,BDDAGG07,0x00000008,1,0,0,0
BDFINAL5,2,POTN52,0x00000000,0,1,0,0
BDFINAL5,3,DW#HASPT,0x00000000,0,0,0,0
BDFINAL5,4,DW#RND11,0x00000000,0,0,0,0
BDFINAL5,5,DW#RND26,0x00000000,0,0,0,0
BDFINAL5,6,DW#RND38,0x00000000,0,0,0,0
BDFINAL1,0,LEAT08,0x00000000,0,0,0,0
BDFINAL1,1,MINHP1,0x00000000,0,0,0,0
BDFINAL1,2,BDDAGG06,0x00000008,1,0,0,0
BDFINAL1,3,POTN52,0x00000000,0,1,0,0
BDFINAL1,4,DW#HASPT,0x00000000,0,0,0,0
BDFINAL1,5,DW#RND11,0x00000000,0,0,0,0
BDFINAL1,6,DW#RND26,0x00000000,0,0,0,0
BDFINAL1,7,DW#RND38,0x00000000,0,0,0,0
K#TELBGT,0,MINHP1,0x0000000A,1,0,0,0
K#TELBGT,1,RING09,0x0000000A,1,0,0,0
K#TELBGT,2,K#IMPORT,0x00000001,0,0,0,0
C02AKOKO,0,MINHP1,0x00000000,0,0,0,0
C02AKOKO,1,S1-3,0x0000000A,1,0,0,0
BDDRGGRY,0,BDIMMGAS,0x0000000A,1,0,0,0
BDDRGGRY,1,BDDRGGRY,0x0000000A,1,0,0,0
BDCULTX2,0,MFIST3,0x00000000,0,0,0,0
BDCULTX2,1,POTN08,0x00000000,0,0,0,0
BDCULTX2,2,DW#HASPT,0x00000000,0,0,0,0
BDCULTX2,3,DW#RND18,0x00000000,0,0,0,0
BDCULTX2,4,DW#RND31,0x00000000,0,0,0,0
BDSERVSU,0,IMMUNE1,0x00000000,0,0,0,0
BDSERVSU,1,MAGE01,0x00000000,0,0,0,0
BDSERVSU,2,B4-32M4,0x00000000,0,0,0,0
BDEPHRIK,0,CHAN04,0x00000000,0,0,0,0
BDEPHRIK,1,SHLD15A,0x00000000,0,0,0,0
