area,index,actor_name,x,y,flags_hex,schedule_hex,scheduled_hours,schedule_active,hours,cre,actor_dialogue,actor_override,actor_general,actor_class,actor_race,actor_default,actor_specific,embedded_offset,embedded_size,cre_key,cre_status,cre_sha256,kill_xp,ea,name_strref,current_hp,max_hp,state_hex,state_dead,deathvar,dialogue,cre_override,cre_class,cre_race,cre_general,cre_default
BD5300,14,ZOMBIE,415,1215,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDUNSEN,,,,,,,,0,0,BDUNSEN,ok,696229d378bad8de853a4a21bf770f2ead520477c67ef25492d17d2f25e6e759,900,128,266067,70,70,0x00000000,0,BDUNSEN,,,,BDSHOUT,,BDFIGH01
BD5300,15,ZOMBIE,413,1264,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDUNSEN,,,,,,,,0,0,BDUNSEN,ok,696229d378bad8de853a4a21bf770f2ead520477c67ef25492d17d2f25e6e759,900,128,266067,70,70,0x00000000,0,BDUNSEN,,,,BDSHOUT,,BDFIGH01
BD5300,16,ZOMBIE,415,1321,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDUNSEN,,,,,,,,0,0,BDUNSEN,ok,696229d378bad8de853a4a21bf770f2ead520477c67ef25492d17d2f25e6e759,900,128,266067,70,70,0x00000000,0,BDUNSEN,,,,BDSHOUT,,BDFIGH01
BD5300,17,ARMORED_SKELETON,1839,575,0x00000001,0x00000000,0,0,,BDSKGR01,,,,,,,,0,0,BDSKGR01,ok,db7e31c4ed39b9dd486b1c92bbbb17e36343670eaa225738629a8dd0b38f5cfb,750,255,264461,60,60,0x00000000,0,,,,BDENSHTV,,,BDNONIN
BD5300,18,ARMORED_SKELETON,1823,469,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDSKGR01,,,,,,,,0,0,BDSKGR01,ok,db7e31c4ed39b9dd486b1c92bbbb17e36343670eaa225738629a8dd0b38f5cfb,750,255,264461,60,60,0x00000000,0,,,,BDENSHTV,,,BDNONIN
BD5300,19,BLADED_SKELETON,1854,526,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDSKGR03,,,,,,,,0,0,BDSKGR03,ok,bf7b02a2919fe5e2257e6bc00c17b4fb8d2b6ea3b9d6612a7bbd684cc10d92e5,1000,255,264463,90,90,0x00000000,0,,,,BDENSHTV,,,BDNONIN
BD5300,20,SHADOWED_SOUL,1871,459,0x00000001,0x00000000,0,0,,BDSHSOUL,,,,,,,,0,0,BDSHSOUL,ok,a9efbc906c177b24d16fea7877f6314d751e9575b371b659e7bac1528588b9df,1100,255,264467,56,56,0x00000000,0,,,,BDENSHTV,,,BDSHSOUL
BD5300,21,SKELETON_ARCHER,1939,490,0x00000001,0x00000000,0,0,,BDSKGR04,,,,,,,,0,0,BDSKGR04,ok,6a5fb2f077227d5384befe7cbd7dd6307b8b0d91167bdae5a9ae26cb41fceeba,250,255,264462,40,40,0x00000000,0,,,,BDENSHTV,,,BDARCHNI
BD5300,22,SKELETON_ARCHER,1942,561,0x00000001,0x00000000,0,0,,BDSKGR04,,,,,,,,0,0,BDSKGR04,ok,6a5fb2f077227d5384befe7cbd7dd6307b8b0d91167bdae5a9ae26cb41fceeba,250,255,264462,40,40,0x00000000,0,,,,BDENSHTV,,,BDARCHNI
BD5300,23,TATTERED_SKELETON,1433,580,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDSKGR02,,,,,,,,0,0,BDSKGR02,ok,336f9e147cc67941bec79de9d51f18b40850528100d50bcd2d59d6bc440692c1,400,255,264464,60,60,0x00000000,0,,,,BDENSHTV,,,BDNONIN
BD5300,24,SACRIFICE,461,1235,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDSAC02,,,,,,,,0,0,BDSAC02,ok,e92e3747f13d22453d488c66e022695c3aa9b22c9c82c200c19101c8337c8a39,1,128,257694,20,20,0x00000000,0,BDSAC02,BDSAC02,BDSAC,,BDSHOUT,,NONE
BD5300,25,SACRIFICE,464,1280,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDSAC02,,,,,,,,0,0,BDSAC02,ok,e92e3747f13d22453d488c66e022695c3aa9b22c9c82c200c19101c8337c8a39,1,128,257694,20,20,0x00000000,0,BDSAC02,BDSAC02,BDSAC,,BDSHOUT,,NONE
BD5300,26,SACRIFICE,464,1316,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDSAC02,,,,,,,,0,0,BDSAC02,ok,e92e3747f13d22453d488c66e022695c3aa9b22c9c82c200c19101c8337c8a39,1,128,257694,20,20,0x00000000,0,BDSAC02,BDSAC02,BDSAC,,BDSHOUT,,NONE
BD5300,27,BLADED_SKELETON,1797,436,0x00000001,0x00000000,0,0,,BDSKGR03,,,,,,,BDLHARD,0,0,BDSKGR03,ok,bf7b02a2919fe5e2257e6bc00c17b4fb8d2b6ea3b9d6612a7bbd684cc10d92e5,1000,255,264463,90,90,0x00000000,0,,,,BDENSHTV,,,BDNONIN
BD5300,28,SKELETON_ARCHER,1838,413,0x00000001,0x00000000,0,0,,BDSKGR04,,,,,,,BDLCORE,0,0,BDSKGR04,ok,6a5fb2f077227d5384befe7cbd7dd6307b8b0d91167bdae5a9ae26cb41fceeba,250,255,264462,40,40,0x00000000,0,,,,BDENSHTV,,,BDARCHNI
BD5300,29,SHADOWED_SOUL,2004,547,0x00000001,0x00000000,0,0,,BDSHSOUL,,,,,,,BDLHARD,0,0,BDSHSOUL,ok,a9efbc906c177b24d16fea7877f6314d751e9575b371b659e7bac1528588b9df,1100,255,264467,56,56,0x00000000,0,,,,BDENSHTV,,,BDSHSOUL
BD5300,30,SHADOWED_SOUL,2010,488,0x00000001,0x00000000,0,0,,BDSHSOUL,,,,,,,BDLINSA,0,0,BDSHSOUL,ok,a9efbc906c177b24d16fea7877f6314d751e9575b371b659e7bac1528588b9df,1100,255,264467,56,56,0x00000000,0,,,,BDENSHTV,,,BDSHSOUL
BD5300,31,SKELETON_WARRIOR,1749,474,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDSKGR08,,,,,,,,0,0,BDSKGR08,ok,8542d8543f28ffa5f4bf81ee9eff1b0c5d8fa9b52eb49daa3b15ab1ccc591df8,4000,255,208767,90,90,0x00000000,0,,,,BDENSHTV,,,BDFIG00
BD5300,32,SKELETON_ARCHER,2057,600,0x00000001,0x00000000,0,0,,BDSKGR04,,,,,,,BDLHARD,0,0,BDSKGR04,ok,6a5fb2f077227d5384befe7cbd7dd6307b8b0d91167bdae5a9ae26cb41fceeba,250,255,264462,40,40,0x00000000,0,,,,BDENSHTV,,,BDARCHNI
BD5300,33,SKELETON_ARCHER,2080,548,0x00000001,0x00000000,0,0,,BDSKGR04,,,,,,,BDLINSA,0,0,BDSKGR04,ok,6a5fb2f077227d5384befe7cbd7dd6307b8b0d91167bdae5a9ae26cb41fceeba,250,255,264462,40,40,0x00000000,0,,,,BDENSHTV,,,BDARCHNI
BD5300,34,SKELETON_ARCHER,2052,524,0x00000001,0x00000000,0,0,,BDSKGR04,,,,,,,BDLINSA,0,0,BDSKGR04,ok,6a5fb2f077227d5384befe7cbd7dd6307b8b0d91167bdae5a9ae26cb41fceeba,250,255,264462,40,40,0x00000000,0,,,,BDENSHTV,,,BDARCHNI
BD5300,35,SKELETON_ARCHER,1893,507,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDSKGR04,,,,,,,BDLHARD,0,0,BDSKGR04,ok,6a5fb2f077227d5384befe7cbd7dd6307b8b0d91167bdae5a9ae26cb41fceeba,250,255,264462,40,40,0x00000000,0,,,,BDENSHTV,,,BDARCHNI
BD5300,36,SKELETON_ARCHER,1958,418,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDSKGR04,,,,,,,BDLINSA,0,0,BDSKGR04,ok,6a5fb2f077227d5384befe7cbd7dd6307b8b0d91167bdae5a9ae26cb41fceeba,250,255,264462,40,40,0x00000000,0,,,,BDENSHTV,,,BDARCHNI
BD5300,37,ARMORED_SKELETON,1808,516,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDSKGR01,,,,,,,BDLHARD,0,0,BDSKGR01,ok,db7e31c4ed39b9dd486b1c92bbbb17e36343670eaa225738629a8dd0b38f5cfb,750,255,264461,60,60,0x00000000,0,,,,BDENSHTV,,,BDNONIN
BD5300,38,SKELETON_ARCHER,1968,605,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDSKGR04,,,,,,,BDLINSA,0,0,BDSKGR04,ok,6a5fb2f077227d5384befe7cbd7dd6307b8b0d91167bdae5a9ae26cb41fceeba,250,255,264462,40,40,0x00000000,0,,,,BDENSHTV,,,BDARCHNI
BD5300,39,Black,1417,1131,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,C0MNEV01,,,,,,,,0,0,C0MNEV01,ok,6c2b5f5712f1e9b8e7419b39592c33d7739c1ea7e713b9c6e894e1ee76199ccf,0,255,349417,64,64,0x00000000,0,C0MNEV01,,BDPLAYER,NONE,NONE,BDMONK01,
BD6000,0,Flaming Fist Mercenary,3019,909,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDFIST60,,,,,,,,0,0,BDFIST60,ok,fb84fd60df3a30f61812c61b2ba596a1887d945a1212e07f91d5b06c0df9f150,420,255,209443,70,70,0x00000000,0,BDFIST60,BDFIST60,BDFIST60,,BDSHOUT,BDFIGH01,
BD6000,1,Flaming Fist Mercenary,1421,2308,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDFIST60,,,,,,,,0,0,BDFIST60,ok,fb84fd60df3a30f61812c61b2ba596a1887d945a1212e07f91d5b06c0df9f150,420,255,209443,70,70,0x00000000,0,BDFIST60,BDFIST60,BDFIST60,,BDSHOUT,BDFIGH01,
BD6000,2,CARRION CRAWLER,4777,3469,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,CARRIO,,,,,,,,0,0,CARRIO,ok,c42f64a230de335bf78ce8a8242f4ae0f92fc8620d779e840251cabb488aa842,975,255,9360,35,35,0x00000000,0,None,,DW#GPSHM,CCRAWLER,NONE,NONE,NONE
BD6000,3,Green Slime,4186,3300,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,JELLYGR,,,,,,,,0,0,JELLYGR,ok,fcbad60f9fc4d6f10e019436a43dbab6a86cf5339811f6aa00aa1bd6d80506b0,65,255,217547,16,16,0x00000000,0,None,,NONE,NONE,NONE,NONE,DW2MC2MO
BD6000,4,Corpse,1967,257,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDCORPSE,,,,,,,,0,0,BDCORPSE,ok,9984bafadb8158dc8e87e1299f39b58a9d1560eec02ee4780a15795906557bd4,15,128,209426,0,7,0x00000800,1,BDCORPSE,,,NONE,,NONE,
BD6000,5,Carrion Crawler,3633,1495,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,CARRIO,,,,,,,,0,0,CARRIO,ok,c42f64a230de335bf78ce8a8242f4ae0f92fc8620d779e840251cabb488aa842,975,255,9360,35,35,0x00000000,0,None,,DW#GPSHM,CCRAWLER,NONE,NONE,NONE
BD6000,6,Carrion Crawler,2336,2002,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,CARRIO,,,,,,,,0,0,CARRIO,ok,c42f64a230de335bf78ce8a8242f4ae0f92fc8620d779e840251cabb488aa842,975,255,9360,35,35,0x00000000,0,None,,DW#GPSHM,CCRAWLER,NONE,NONE,NONE
BD6000,7,Green Slime,2111,1069,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,JELLYGR,,,,,,,,0,0,JELLYGR,ok,fcbad60f9fc4d6f10e019436a43dbab6a86cf5339811f6aa00aa1bd6d80506b0,65,255,217547,16,16,0x00000000,0,None,,NONE,NONE,NONE,NONE,DW2MC2MO
BD6000,8,Green Slime,2055,1094,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,JELLYGR,,,,,,,,0,0,JELLYGR,ok,fcbad60f9fc4d6f10e019436a43dbab6a86cf5339811f6aa00aa1bd6d80506b0,65,255,217547,16,16,0x00000000,0,None,,NONE,NONE,NONE,NONE,DW2MC2MO
BD6000,9,Rat,1633,1530,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDRAT,,,,,BDRAT,,,0,0,BDRAT,ok,8c3b33521cc9a276a8c8417289aeb9b49850bf7a50f41e1047531b542ac57d88,1,128,213722,8,8,0x00000000,0,BDRAT,NONE,NONE,NONE,WDRUNSGT,NONE,NONE
BD6000,10,Rat,1596,1519,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDRAT,,,,,BDRAT,,,0,0,BDRAT,ok,8c3b33521cc9a276a8c8417289aeb9b49850bf7a50f41e1047531b542ac57d88,1,128,213722,8,8,0x00000000,0,BDRAT,NONE,NONE,NONE,WDRUNSGT,NONE,NONE
BD6000,11,Rat,1636,1560,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDRAT,,,,,BDRAT,,,0,0,BDRAT,ok,8c3b33521cc9a276a8c8417289aeb9b49850bf7a50f41e1047531b542ac57d88,1,128,213722,8,8,0x00000000,0,BDRAT,NONE,NONE,NONE,WDRUNSGT,NONE,NONE
BD6000,12,Rat,1592,1558,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDRAT,,,,,BDRAT,,,0,0,BDRAT,ok,8c3b33521cc9a276a8c8417289aeb9b49850bf7a50f41e1047531b542ac57d88,1,128,213722,8,8,0x00000000,0,BDRAT,NONE,NONE,NONE,WDRUNSGT,NONE,NONE
BD6000,13,Rat,1602,1603,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDRAT,,,,,BDRAT,,,0,0,BDRAT,ok,8c3b33521cc9a276a8c8417289aeb9b49850bf7a50f41e1047531b542ac57d88,1,128,213722,8,8,0x00000000,0,BDRAT,NONE,NONE,NONE,WDRUNSGT,NONE,NONE
BD6000,14,Rat,1566,1591,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDRAT,,,,,BDRAT,,,0,0,BDRAT,ok,8c3b33521cc9a276a8c8417289aeb9b49850bf7a50f41e1047531b542ac57d88,1,128,213722,8,8,0x00000000,0,BDRAT,NONE,NONE,NONE,WDRUNSGT,NONE,NONE
BD6000,15,Rat,1563,1547,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDRAT,,,,,BDRAT,,,0,0,BDRAT,ok,8c3b33521cc9a276a8c8417289aeb9b49850bf7a50f41e1047531b542ac57d88,1,128,213722,8,8,0x00000000,0,BDRAT,NONE,NONE,NONE,WDRUNSGT,NONE,NONE
BD6000,16,Rat,1679,1549,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDRAT,,,,,BDRAT,,,0,0,BDRAT,ok,8c3b33521cc9a276a8c8417289aeb9b49850bf7a50f41e1047531b542ac57d88,1,128,213722,8,8,0x00000000,0,BDRAT,NONE,NONE,NONE,WDRUNSGT,NONE,NONE
BD6000,17,Rat,1673,1515,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDRAT,,,,,BDRAT,,,0,0,BDRAT,ok,8c3b33521cc9a276a8c8417289aeb9b49850bf7a50f41e1047531b542ac57d88,1,128,213722,8,8,0x00000000,0,BDRAT,NONE,NONE,NONE,WDRUNSGT,NONE,NONE
BD6000,18,Rat,1637,1494,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDRAT,,,,,BDRAT,,,0,0,BDRAT,ok,8c3b33521cc9a276a8c8417289aeb9b49850bf7a50f41e1047531b542ac57d88,1,128,213722,8,8,0x00000000,0,BDRAT,NONE,NONE,NONE,WDRUNSGT,NONE,NONE
BD6000,19,Rat,1551,1627,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDRAT,,,,,BDRAT,,,0,0,BDRAT,ok,8c3b33521cc9a276a8c8417289aeb9b49850bf7a50f41e1047531b542ac57d88,1,128,213722,8,8,0x00000000,0,BDRAT,NONE,NONE,NONE,WDRUNSGT,NONE,NONE
BD6000,20,CARRION CRAWLER,4747,3532,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,CARRIO,,,,,,,,0,0,CARRIO,ok,c42f64a230de335bf78ce8a8242f4ae0f92fc8620d779e840251cabb488aa842,975,255,9360,35,35,0x00000000,0,None,,DW#GPSHM,CCRAWLER,NONE,NONE,NONE
BD6000,21,Green Slime,2923,3541,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,JELLYGR,,,,,,,,0,0,JELLYGR,ok,fcbad60f9fc4d6f10e019436a43dbab6a86cf5339811f6aa00aa1bd6d80506b0,65,255,217547,16,16,0x00000000,0,None,,NONE,NONE,NONE,NONE,DW2MC2MO
BD6000,22,CARRION CRAWLER,1976,330,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,CARRIO,,,,,,,,0,0,CARRIO,ok,c42f64a230de335bf78ce8a8242f4ae0f92fc8620d779e840251cabb488aa842,975,255,9360,35,35,0x00000000,0,None,,DW#GPSHM,CCRAWLER,NONE,NONE,NONE
BD6000,23,Green Slime,1672,1059,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,JELLYGR,,,,,,,,0,0,JELLYGR,ok,fcbad60f9fc4d6f10e019436a43dbab6a86cf5339811f6aa00aa1bd6d80506b0,65,255,217547,16,16,0x00000000,0,None,,NONE,NONE,NONE,NONE,DW2MC2MO
BD7000,0,Isabella,1368,621,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDISABEL,,,,,,,,0,0,BDISABEL,ok,dc7959a72d2191226cf319d7ee3e77d9e1eda81fdb57f6f9d610d281ef56a7aa,1400,128,249324,96,96,0x00000000,0,BDISABEL,BDISABEL,BDISABEL,BD123IAI,BDSHOUT,BDFIGH01,
BD7000,1,Ikros,1207,750,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDIKROS,,,,,,,,0,0,BDIKROS,ok,311289c81a09713fc5393f15f19d2ad1515e63a26100bf0c04d606116277820a,2000,128,249325,36,36,0x00000000,0,BDIKROS,BDIKROS,BDIKROS,BD123IAI,BDSHOUT,BDMAGE01,
BD7000,2,Dead Horse,1377,1611,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDDHORSE,,,,,,,,0,0,BDDHORSE,ok,9a2c89f97b49a42c5409ed702f2f2950a7c8fbe46adb8985248546b3ca1e478e,1,128,206630,10,10,0x00000800,1,None,NONE,NONE,NONE,NONE,NONE,NONE
BD7000,3,Dead Woman,1221,1724,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,CORPSE2,,,,,,,,0,0,CORPSE2,ok,f463b8bf4e077dc0cc233cac1a752dacccf9c3c9eabe7e6413f8a340f0b82613,0,127,223068,10,10,0x00000800,1,None,NONE,NONE,NONE,NONE,NONE,NONE
BD7000,4,Dead Man,1189,1620,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,CORPSE1,,,,,,,,0,0,CORPSE1,ok,d6e5a08090837a0488d98e2105acb25a0dfb30a3d9f95b64d36fe5e6fdd0a552,0,127,223068,10,10,0x00000800,1,None,NONE,NONE,NONE,NONE,NONE,NONE
BD7000,5,Rat,1174,1628,0x00000001,0x00E0007F,10,1,0|1|2|3|4|5|6|21|22|23,BDRAT,,,,NONE,BDRAT,,,0,0,BDRAT,ok,8c3b33521cc9a276a8c8417289aeb9b49850bf7a50f41e1047531b542ac57d88,1,128,213722,8,8,0x00000000,0,BDRAT,NONE,NONE,NONE,WDRUNSGT,NONE,NONE
BD7000,6,Rat,1206,1721,0x00000001,0x00E0007F,10,1,0|1|2|3|4|5|6|21|22|23,BDRAT,,,,,BDRAT,,,0,0,BDRAT,ok,8c3b33521cc9a276a8c8417289aeb9b49850bf7a50f41e1047531b542ac57d88,1,128,213722,8,8,0x00000000,0,BDRAT,NONE,NONE,NONE,WDRUNSGT,NONE,NONE
BD7000,7,Rat,1242,1723,0x00000001,0x00E0007F,10,1,0|1|2|3|4|5|6|21|22|23,BDRAT,,,,,BDRAT,,,0,0,BDRAT,ok,8c3b33521cc9a276a8c8417289aeb9b49850bf7a50f41e1047531b542ac57d88,1,128,213722,8,8,0x00000000,0,BDRAT,NONE,NONE,NONE,WDRUNSGT,NONE,NONE
BD7000,8,Rat,1209,1626,0x00000001,0x00E0007F,10,1,0|1|2|3|4|5|6|21|22|23,BDRAT,,,,,BDRAT,,,0,0,BDRAT,ok,8c3b33521cc9a276a8c8417289aeb9b49850bf7a50f41e1047531b542ac57d88,1,128,213722,8,8,0x00000000,0,BDRAT,NONE,NONE,NONE,WDRUNSGT,NONE,NONE
BD7000,9,Rat,1194,1600,0x00000001,0x00E0007F,10,1,0|1|2|3|4|5|6|21|22|23,BDRAT,,,,,BDRAT,,,0,0,BDRAT,ok,8c3b33521cc9a276a8c8417289aeb9b49850bf7a50f41e1047531b542ac57d88,1,128,213722,8,8,0x00000000,0,BDRAT,NONE,NONE,NONE,WDRUNSGT,NONE,NONE
BD7000,10,Rat,1352,1638,0x00000001,0x00E0007F,10,1,0|1|2|3|4|5|6|21|22|23,BDRAT,,,,,BDRAT,,,0,0,BDRAT,ok,8c3b33521cc9a276a8c8417289aeb9b49850bf7a50f41e1047531b542ac57d88,1,128,213722,8,8,0x00000000,0,BDRAT,NONE,NONE,NONE,WDRUNSGT,NONE,NONE
BD7000,11,Rat,1385,1626,0x00000001,0x00E0007F,10,1,0|1|2|3|4|5|6|21|22|23,BDRAT,,,,,BDRAT,,,0,0,BDRAT,ok,8c3b33521cc9a276a8c8417289aeb9b49850bf7a50f41e1047531b542ac57d88,1,128,213722,8,8,0x00000000,0,BDRAT,NONE,NONE,NONE,WDRUNSGT,NONE,NONE
BD7000,12,Rat,1370,1595,0x00000001,0x00E0007F,10,1,0|1|2|3|4|5|6|21|22|23,BDRAT,,,,,BDRAT,,,0,0,BDRAT,ok,8c3b33521cc9a276a8c8417289aeb9b49850bf7a50f41e1047531b542ac57d88,1,128,213722,8,8,0x00000000,0,BDRAT,NONE,NONE,NONE,WDRUNSGT,NONE,NONE
BD7000,13,ORC_WARRIOR,1034,1714,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,ORC01_,,,,,,,,0,0,ORC01_,ok,9d64a9c928a2695cb33f8ab8501c5e3b58f8318ed8acd4987b017360f43fdefa,120,255,256988,30,30,0x00000000,0,ORC01,,,BDENSHTV,,,BDFIG00
BD7000,14,ORC_ARCHER,712,1718,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,ORC02_,,,,,,,BDLHARD,0,0,ORC02_,ok,e5e09d9663504e260709a03c732d9e9fe8a7cc181f3c96dbedd276f4960c775f,120,255,256989,30,30,0x00000000,0,ORC02,,,BDENSHTV,,,BDARCH00
BD7000,15,ORC_ARCHER,775,1753,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,ORC02_,,,,,,,,0,0,ORC02_,ok,e5e09d9663504e260709a03c732d9e9fe8a7cc181f3c96dbedd276f4960c775f,120,255,256989,30,30,0x00000000,0,ORC02,,,BDENSHTV,,,BDARCH00
BD7000,16,ORC_ARCHER,858,1766,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,ORC02_,,,,,,,BDLCORE,0,0,ORC02_,ok,e5e09d9663504e260709a03c732d9e9fe8a7cc181f3c96dbedd276f4960c775f,120,255,256989,30,30,0x00000000,0,ORC02,,,BDENSHTV,,,BDARCH00
BD7000,17,ORC_ARCHER,946,1762,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,ORC02_,,,,,,,,0,0,ORC02_,ok,e5e09d9663504e260709a03c732d9e9fe8a7cc181f3c96dbedd276f4960c775f,120,255,256989,30,30,0x00000000,0,ORC02,,,BDENSHTV,,,BDARCH00
BD7000,18,ORC_ARCHER,992,1746,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,ORC02_,,,,,,,BDLCORE,0,0,ORC02_,ok,e5e09d9663504e260709a03c732d9e9fe8a7cc181f3c96dbedd276f4960c775f,120,255,256989,30,30,0x00000000,0,ORC02,,,BDENSHTV,,,BDARCH00
